Source,Data_Level,Area,Road_Name,Day,Day_Num,Is_Weekend,Hour,Peak_Flag,Cars,Motorcycles,Buses,Trucks,Total_Vehicles,Road_Capacity_Util,Roadwork
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Sunday,6,1,16,0,15539,29679,9147,1109,55474,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Sunday,6,1,14,0,11679,22097,6700,826,41302,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Sunday,6,1,21,0,5557,9807,2599,367,18330,92.5870025709409,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Sunday,6,1,4,0,7400,14039,4277,525,26241,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Monday,0,0,1,0,12919,20670,4273,773,38635,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Monday,0,0,5,0,12988,22975,6121,859,42943,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Monday,0,0,19,1,3612,7235,2407,270,13524,69.43664813258049,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Monday,0,0,0,0,4607,8083,2116,302,15108,73.55257509893913,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Monday,0,0,14,0,14439,27686,8590,1035,51750,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Monday,0,0,23,0,16614,29168,7648,1090,54520,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Monday,0,0,20,1,7936,12399,2376,464,23175,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Tuesday,1,0,12,0,6400,12199,3746,456,22801,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Tuesday,1,0,1,0,12643,20567,4464,769,38443,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Tuesday,1,0,20,1,5576,9652,2452,361,18041,90.2159861189689,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Tuesday,1,0,14,0,13224,24794,7399,927,46344,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Tuesday,1,0,2,0,11999,23829,7822,891,44541,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Tuesday,1,0,2,0,4017,7993,2632,299,14941,78.45711769782346,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Tuesday,1,0,21,0,4090,7055,1777,264,13186,66.2419713877091,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Tuesday,1,0,16,0,3888,7309,2192,273,13662,69.05915590411003,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Tuesday,1,0,20,1,6270,12323,3979,461,23033,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Tuesday,1,0,21,0,12517,24033,7474,898,44922,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Tuesday,1,0,14,0,12371,23035,6790,861,43057,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Wednesday,2,0,12,0,11911,18536,3506,693,34646,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Wednesday,2,0,10,1,13976,24216,6166,905,45263,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Wednesday,2,0,7,1,9681,16327,3899,610,30517,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Wednesday,2,0,10,1,7784,13427,3384,502,25097,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Wednesday,2,0,18,1,5863,9624,2141,360,17988,87.90235000300122,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Thursday,3,0,14,0,10833,20156,5932,753,37674,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Thursday,3,0,21,0,11297,20560,5803,769,38429,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Thursday,3,0,10,1,7924,12414,2402,464,23204,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Thursday,3,0,14,0,9071,15718,4002,588,29379,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Thursday,3,0,15,0,6893,11295,2503,422,21113,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Thursday,3,0,14,0,7947,13223,3052,494,24716,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Thursday,3,0,17,1,17331,27698,5708,1035,51772,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Thursday,3,0,5,0,6002,10194,2477,381,19054,98.0415341438071,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Thursday,3,0,12,0,8687,17045,5490,637,31859,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Friday,4,0,2,0,6467,12811,4188,479,23945,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Friday,4,0,9,1,4013,6511,1403,243,12170,55.8527057543898,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Friday,4,0,11,0,6079,9549,1863,357,17848,85.44139632326795,Yes
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Friday,4,0,15,0,19820,31393,6292,1174,58679,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Friday,4,0,22,0,1416,2634,776,98,4924,25.76841208409786,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Friday,4,0,14,0,10694,20160,6075,754,37683,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Friday,4,0,18,1,11815,21343,5938,798,39894,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Friday,4,0,12,0,10198,16735,3722,626,31281,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Saturday,5,1,15,0,11418,20651,5759,772,38600,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Saturday,5,1,1,0,15605,25895,5934,968,48402,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Saturday,5,1,6,0,22351,35990,7585,1345,67271,100.0,Yes
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Saturday,5,1,8,1,5389,9971,2904,373,18637,98.18342653319029,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Saturday,5,1,11,0,6349,11658,3348,436,21791,100.0,Yes
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Saturday,5,1,1,0,11130,18690,4416,699,34935,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Saturday,5,1,3,0,4159,7483,2065,280,13987,69.33171182941322,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Saturday,5,1,6,0,8714,14668,3486,548,27416,100.0,Yes
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Saturday,5,1,23,0,13766,21773,4344,814,40697,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Saturday,5,1,8,1,3117,5149,1167,192,9625,53.07762933571073,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Sunday,6,1,11,0,10760,17261,3597,645,32263,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Sunday,6,1,4,0,10361,18294,4856,684,34195,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Sunday,6,1,14,0,11033,18574,4416,694,34717,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Sunday,6,1,6,0,13945,27913,9272,1043,52173,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Sunday,6,1,5,0,17719,31228,8257,1167,58371,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Sunday,6,1,12,0,11617,23251,7722,869,43459,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Sunday,6,1,0,0,7630,13809,3857,516,25812,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Sunday,6,1,0,0,8339,13897,3219,520,25975,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Sunday,6,1,5,0,7712,15313,5025,572,28622,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Sunday,6,1,0,0,9943,16969,4171,634,31717,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Sunday,6,1,2,0,4455,8963,3001,335,16754,81.6333034184354,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Monday,0,0,8,1,7458,12577,3003,470,23508,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Monday,0,0,19,1,7326,13584,3972,508,25390,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Monday,0,0,14,0,16179,27524,6715,1029,51447,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Monday,0,0,12,0,6624,12081,3425,452,22582,100.0,Yes
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Monday,0,0,7,1,3173,5991,1811,224,11199,51.90628223743781,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Monday,0,0,22,0,8115,15532,4803,581,29031,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Monday,0,0,9,1,10858,20081,5845,751,37535,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Monday,0,0,2,0,3270,6021,1739,225,11255,55.76363230329813,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Tuesday,1,0,15,0,6774,12161,3340,455,22730,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Tuesday,1,0,2,0,12394,21888,5812,818,40912,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Tuesday,1,0,8,1,5674,9059,1860,339,16932,87.47514651017217,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Tuesday,1,0,12,0,2858,4494,880,168,8400,43.8441132538176,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Tuesday,1,0,21,0,17291,32268,9549,1206,60314,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Tuesday,1,0,12,0,6603,11779,3195,440,22017,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Tuesday,1,0,17,1,12658,21672,5368,810,40508,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Tuesday,1,0,23,0,7183,13325,3900,498,24906,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Tuesday,1,0,3,0,7911,12517,2501,468,23397,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Tuesday,1,0,6,0,5380,9681,2672,362,18095,89.66091234140139,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Tuesday,1,0,9,1,6539,11662,3161,436,21798,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Tuesday,1,0,10,1,3246,5155,1042,193,9636,52.37798099624753,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Wednesday,2,0,10,1,3337,6320,1921,236,11814,56.36599860703148,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Wednesday,2,0,21,0,12298,19534,3950,730,36512,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Wednesday,2,0,17,1,4430,7578,1874,283,14165,74.0890435073481,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Wednesday,2,0,14,0,14222,27092,8313,1013,50640,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Wednesday,2,0,7,1,13702,21296,4011,796,39805,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Wednesday,2,0,20,1,8270,13497,2956,505,25228,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Wednesday,2,0,22,0,8922,15908,4310,595,29735,100.0,Yes
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Wednesday,2,0,19,1,6573,11865,3295,444,22177,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Thursday,3,0,0,0,13199,20621,3953,771,38544,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Thursday,3,0,15,0,2993,5637,1696,211,10537,50.18898479547228,Yes
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Thursday,3,0,1,0,10695,17088,3518,639,31940,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Thursday,3,0,6,0,19181,30742,6390,1149,57462,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Thursday,3,0,1,0,15459,28631,8356,1070,53516,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Thursday,3,0,14,0,11510,18148,3586,678,33922,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Thursday,3,0,16,0,4030,6627,1481,248,12386,65.83730600499034,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Friday,4,0,2,0,3742,5999,1248,224,11213,53.6387565498546,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Friday,4,0,9,1,11196,19884,5343,743,37166,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Friday,4,0,11,0,1953,3729,1149,139,6970,30.91115805391121,Yes
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Friday,4,0,8,1,11449,19637,4885,734,36705,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Friday,4,0,2,0,11755,23577,7856,881,44069,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Friday,4,0,10,1,2865,5212,1470,195,9742,46.37401127513613,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Friday,4,0,18,1,8481,15583,4481,583,29128,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Saturday,5,1,1,0,9046,17456,5473,653,32628,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Saturday,5,1,1,0,12353,21522,5548,805,40228,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Saturday,5,1,8,1,5307,8962,2148,335,16752,88.52185592319118,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Saturday,5,1,22,0,8866,16419,4791,614,30690,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Saturday,5,1,16,0,18229,29215,6072,1092,54608,100.0,Yes
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Saturday,5,1,16,0,4727,7372,1405,276,13780,65.14849012736215,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Saturday,5,1,8,1,5746,9398,2072,351,17567,87.35037415934791,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Saturday,5,1,14,0,1959,3752,1162,140,7013,34.41178139817208,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Sunday,6,1,0,0,12989,22455,5689,839,41972,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Sunday,6,1,15,0,11024,20853,6321,780,38978,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Sunday,6,1,22,0,5769,11145,3500,417,20831,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Sunday,6,1,15,0,12512,22410,6127,838,41887,100.0,Yes
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Sunday,6,1,21,0,15127,29538,9443,1104,55212,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Sunday,6,1,17,1,3893,6323,1366,236,11818,63.48352370764175,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Sunday,6,1,2,0,12483,19622,3837,734,36676,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Sunday,6,1,21,0,6371,10838,2644,405,20258,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Sunday,6,1,1,0,4882,9789,3260,366,18297,86.95828135120178,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Sunday,6,1,13,0,13575,23069,5614,862,43120,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Monday,0,0,3,0,9071,16711,4829,625,31236,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Monday,0,0,0,0,7189,13475,4018,504,25186,100.0,Yes
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Monday,0,0,10,1,11370,22795,7591,852,42608,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Monday,0,0,7,1,4491,7815,2009,292,14607,73.37771581558162,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Monday,0,0,11,0,11572,20010,5071,748,37401,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Monday,0,0,14,0,7167,12591,3305,471,23534,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Monday,0,0,0,0,5869,10200,2616,381,19066,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Monday,0,0,3,0,4905,9766,3219,365,18255,93.79752245723668,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Monday,0,0,13,0,8283,16469,5416,616,30784,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Monday,0,0,8,1,5856,10397,2792,389,19434,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Tuesday,1,0,17,1,12426,20489,4616,766,38297,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Tuesday,1,0,15,0,11902,21145,5686,790,39523,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Tuesday,1,0,20,1,5218,8122,1538,304,15182,73.64868056704701,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Tuesday,1,0,16,0,16436,29801,8352,1114,55703,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Tuesday,1,0,10,1,8039,13627,3296,509,25471,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Tuesday,1,0,16,0,2650,5094,1587,190,9521,48.74350705117851,Yes
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Tuesday,1,0,6,0,9116,15654,3904,585,29259,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Wednesday,2,0,7,1,7945,13034,2896,487,24362,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Wednesday,2,0,19,1,3337,6165,1791,230,11523,62.39909345072982,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Wednesday,2,0,10,1,8760,16352,4842,611,30565,100.0,Yes
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Wednesday,2,0,19,1,5617,10005,2705,374,18701,89.68310909738659,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Wednesday,2,0,19,1,13233,22996,5894,860,42983,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Wednesday,2,0,20,1,12747,20468,4278,765,38258,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Wednesday,2,0,22,0,6184,11431,3324,427,21366,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Wednesday,2,0,10,1,12370,20459,4648,765,38242,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Wednesday,2,0,7,1,8140,15656,4882,585,29263,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Wednesday,2,0,14,0,2626,4460,1083,167,8336,43.73135716663944,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Thursday,3,0,9,1,3953,6839,1735,256,12783,64.9694563930825,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Thursday,3,0,14,0,9293,14485,2755,541,27074,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Thursday,3,0,17,1,5343,8740,1927,327,16337,83.92807831452016,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Thursday,3,0,16,0,10342,16072,3026,601,30041,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Thursday,3,0,9,1,14034,25686,7332,960,48012,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Thursday,3,0,4,0,6465,11234,2879,420,20998,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Thursday,3,0,10,1,14934,24562,5497,918,45911,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Thursday,3,0,3,0,5697,9823,2474,367,18361,88.85897550125753,No
Synthetic_Generated,Area_Level,Hebbal,Ballari Road,Thursday,3,0,21,0,6122,11008,3034,412,20576,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Friday,4,0,8,1,13636,21510,4255,804,40205,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Friday,4,0,3,0,12616,19925,3957,745,37243,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Friday,4,0,0,0,4476,7102,1431,266,13275,62.03280394419608,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Friday,4,0,15,0,7242,14562,4871,544,27219,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Friday,4,0,15,0,10052,16406,3595,613,30666,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Friday,4,0,8,1,13011,22120,5388,827,41346,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Friday,4,0,1,0,16211,25854,5294,967,48326,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Friday,4,0,9,1,5065,8949,2378,335,16727,80.652178394707,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Friday,4,0,7,1,8021,15856,5167,593,29637,100.0,Yes
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Friday,4,0,16,0,4886,9497,3014,355,17752,85.21676751483895,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Saturday,5,1,14,0,17377,28166,6050,1053,52646,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Saturday,5,1,8,1,4325,8716,2924,326,16291,84.1725421775566,Yes
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Saturday,5,1,5,0,15473,24315,4752,909,45449,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Saturday,5,1,23,0,15976,28162,7449,1053,52640,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Saturday,5,1,11,0,17597,28574,6170,1068,53409,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Saturday,5,1,16,0,14241,22947,4846,858,42892,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Saturday,5,1,3,0,9070,14806,3245,553,27674,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Saturday,5,1,11,0,11375,17740,3381,663,33159,100.0,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Tumkur Road,Saturday,5,1,0,0,4120,7514,2129,281,14044,68.98550320186754,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Sunday,6,1,12,0,14233,25138,6676,940,46987,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Sunday,6,1,23,0,9943,19160,5994,716,35813,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Sunday,6,1,9,1,4661,9070,2884,339,16954,82.3988706520233,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Sunday,6,1,0,0,19346,31165,6577,1165,58253,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Sunday,6,1,0,0,7815,14152,3956,529,26452,100.0,No
Synthetic_Generated,Area_Level,Electronic City,Hosur Road,Sunday,6,1,9,1,3339,6381,1969,239,11928,56.63522229101485,No
Synthetic_Generated,Area_Level,Electronic City,Silk Board Junction,Sunday,6,1,3,0,6445,11138,2819,416,20818,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Sunday,6,1,0,0,11209,19944,5380,746,37279,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Sunday,6,1,18,1,8927,14458,3100,540,27025,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Monday,0,0,11,0,6760,13226,4242,494,24722,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Monday,0,0,7,1,14442,25727,6957,962,48088,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Monday,0,0,21,0,18130,30025,6844,1122,56121,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Monday,0,0,2,0,7787,15250,4898,570,28505,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Trinity Circle,Monday,0,0,22,0,15662,26665,6517,997,49841,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Monday,0,0,7,1,11149,20075,5550,750,37524,100.0,Yes
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Monday,0,0,21,0,5255,8704,1986,325,16270,84.6008612073001,No
Synthetic_Generated,Area_Level,Jayanagar,South End Circle,Monday,0,0,14,0,10672,20118,6062,752,37604,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Monday,0,0,20,1,5214,9919,3036,371,18540,89.46393958344817,No
Synthetic_Generated,Area_Level,Yeshwanthpur,Yeshwanthpur Circle,Monday,0,0,23,0,3953,6444,1407,241,12045,64.39452489378323,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Tuesday,1,0,7,1,15204,24555,5220,918,45897,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Tuesday,1,0,23,0,12715,23548,6872,880,44015,100.0,No
Synthetic_Generated,Area_Level,Whitefield,Marathahalli Bridge,Tuesday,1,0,9,1,9185,14721,3059,550,27515,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Tuesday,1,0,9,1,7886,15235,4786,570,28477,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sarjapur Road,Tuesday,1,0,8,1,14031,23323,5369,872,43595,100.0,No
Synthetic_Generated,Area_Level,M.G. Road,Anil Kumble Circle,Tuesday,1,0,13,0,13538,22681,5328,848,42395,100.0,No
Synthetic_Generated,Area_Level,Jayanagar,Jayanagar 4th Block,Tuesday,1,0,3,0,9882,18375,5401,687,34345,100.0,No
Synthetic_Generated,Area_Level,Hebbal,Hebbal Flyover,Tuesday,1,0,13,0,2187,4253,1351,159,7950,43.56605242071852,No
Synthetic_Generated,Area_Level,Indiranagar,100 Feet Road,Wednesday,2,0,13,0,7308,12941,3455,484,24188,100.0,No
Synthetic_Generated,Area_Level,Indiranagar,CMH Road,Wednesday,2,0,18,1,11673,19227,4320,719,35939,100.0,No
Synthetic_Generated,Area_Level,Whitefield,ITPL Main Road,Wednesday,2,0,20,1,9465,15074,3072,564,28175,100.0,No
Synthetic_Generated,Area_Level,Koramangala,Sony World Junction,Wednesday,2,0,10,1,20075,31758,6341,1187,59361,100.0,No
